college_code	curriculum_college_code	course_college_code	curriculum	course_dept	course_no	course_title	credit_hours	year_number	semester_number	level_number	required_group_number	min_validated_credits	is_required	source_course_key	source_program
COED	COED	COAS	CED-SEDU-MATH	MATH	202	Calculus II (Integral Calculus)	3	2	2	4	0	0	true	MATH202	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COAS	CED-SEDU-MATH	MATH	204	Introduction to Linear Algebra	3	2	2	4	0	0	true	MATH204	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COED	CED-SEDU-MATH	MATH	210	Mathematics for Teachers II	3	2	2	4	0	0	true	MATH210	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COAS	CED-SEDU-MATH	COMP	301	Principles of Computing I	3	3	1	5	0	0	true	COMP301	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COED	CED-SEDU-MATH	EDUC	301	Inclusive Education for All Students	3	3	1	5	0	0	true	EDUC301	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COED	CED-SEDU-MATH	EDUC	303	Classroom Management	3	3	1	5	0	0	true	EDUC303	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COBA	CED-SEDU-MATH	EEDU	301	Entrepreneurship Education I	0	3	1	5	0	0	true	EEDU301	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COED	CED-SEDU-MATH	MATH	303	Multivariable Calculus	3	3	1	5	0	0	true	MATH303	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COAS	CED-SEDU-MATH	MATH	306	Probability	3	3	1	5	0	0	true	MATH306	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COED	CED-SEDU-MATH	MATH	307	Plane Geometry	3	3	1	5	0	0	true	MATH307	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COAS	CED-SEDU-MATH	MATH	309	Numerical Analysis I	3	3	1	5	0	0	true	MATH309	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COED	CED-SEDU-MATH	EDUC	302	Educational Administration	3	3	2	6	0	0	true	EDUC302	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COED	CED-SEDU-MATH	EDUC	304	Educational Technology and Resources	2	3	2	6	0	0	true	EDUC304	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COED	CED-SEDU-MATH	EDUC	306	Assessment, Measurement and Evaluation	3	3	2	6	0	0	true	EDUC306	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COED	CED-SEDU-MATH	EDUC	308	Educational Statistics	3	3	2	6	0	0	true	EDUC308	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COBA	CED-SEDU-MATH	EEDU	302	Entrepreneurship Education II	0	3	2	6	0	0	true	EEDU302	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COAS	CED-SEDU-MATH	MATH	206	Analytic Geometry	3	3	2	6	0	0	true	MATH206	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COAS	CED-SEDU-MATH	MATH	302	Ordinary Differential Equations	3	3	2	6	0	0	true	MATH302	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COED	CED-SEDU-MATH	MATH	304	Inferential Statistics (for Education Students)	3	3	2	6	0	0	true	MATH304	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COED	CED-SEDU-MATH	EDUC	401	Educational Research (Thesis in Major)	3	4	1	7	0	0	true	EDUC401	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COED	CED-SEDU-MATH	EDUC	403	Curriculum Planning, Design and Implementation	3	4	1	7	0	0	true	EDUC403	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COAS	CED-SEDU-MATH	MATH	401	Abstract Algebra	3	4	1	7	0	0	true	MATH401	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COAS	CED-SEDU-MATH	MATH	402	Number Theory	3	4	1	7	0	0	true	MATH402	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COED	CED-SEDU-MATH	MATH	409	Methods of Teaching Mathematics in Secondary Schools	3	4	1	7	0	0	true	MATH409	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COAS	CED-SEDU-MATH	MATH	404	Vector Analysis	6	4	2	8	0	0	true	MATH404	Bachelor of Science in Secondary Education Emphasis in Mathematics
COED	COED	COAS	CED-SEDU-PHYS	CHEM	101	Principles of Chemistry I	4	1	1	1	0	0	true	CHEM101	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COAS	CED-SEDU-PHYS	COMP	101	Computer Literacy I	3	1	1	1	0	0	true	COMP101	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COAS	CED-SEDU-PHYS	ENGL	101	Freshman English I (Fundamental Grammar)	3	1	1	1	0	0	true	ENGL101	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COAS	CED-SEDU-PHYS	MATH	101	College Algebra	3	1	1	1	0	0	true	MATH101	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COAS	CED-SEDU-PHYS	PHED	101	Human Kinetics I	1	1	1	1	0	0	true	PHED101	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COAS	CED-SEDU-PHYS	PHYS	101	Mechanics (with Lab)	4	1	1	1	0	0	true	PHYS101	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COAS	CED-SEDU-PHYS	BIOL	101	General Biology I	4	1	2	2	0	0	true	BIOL101	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COAS	CED-SEDU-PHYS	ELAN	102	Elective Language (French / Glebo / Chinese / Spanish)	3	1	2	2	0	0	true	ELAN102	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COAS	CED-SEDU-PHYS	ENGL	102	Freshman English II (Basic Composition)	3	1	2	2	0	0	true	ENGL102	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COAS	CED-SEDU-PHYS	MATH	104	Precalculus	3	1	2	2	0	0	true	MATH104	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COAS	CED-SEDU-PHYS	PHYS	102	Matter and Heat (with Lab)	4	1	2	2	0	0	true	PHYS102	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COAS	CED-SEDU-PHYS	SSCL	102	Liberian Society, Issues and Problems	3	1	2	2	0	0	true	SSCL102	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	EDUC	201	Educational Psychology	3	2	1	3	0	0	true	EDUC201	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	ELEC	201	Elective	3	2	1	3	0	0	true	ELEC201	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	ELEC	202	Elective	3	2	1	3	0	0	true	ELEC202	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COAS	CED-SEDU-PHYS	ENGL	201	Grammar and Composition	3	2	1	3	0	0	true	ENGL201	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COAS	CED-SEDU-PHYS	ENVS	201	Introduction to Environmental Science	3	2	1	3	0	0	true	ENVS201	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COAS	CED-SEDU-PHYS	PHYS	201	Basic Electronics and Circuit Theory (with Lab)	4	2	1	3	0	0	true	PHYS201	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	EDUC	202	Principles and Philosophical Foundations of Education	3	2	2	4	0	0	true	EDUC202	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	EDUC	204	Introduction to Teaching	3	2	2	4	0	0	true	EDUC204	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	EDUC	206	Pedagogy	3	2	2	4	0	0	true	EDUC206	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	GCED	202	Introduction to Guidance and Counseling	3	2	2	4	0	0	true	GCED202	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COAS	CED-SEDU-PHYS	PHYS	202	Electricity and Magnetism (with Lab)	4	2	2	4	0	0	true	PHYS202	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	EDUC	301	Inclusive Education for All Students	3	3	1	5	0	0	true	EDUC301	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	EDUC	303	Classroom Management	3	3	1	5	0	0	true	EDUC303	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COBA	CED-SEDU-PHYS	EEDU	301	Entrepreneurship Education I	0	3	1	5	0	0	true	EEDU301	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	PHYS	301	Classical Physics I	3	3	1	5	0	0	true	PHYS301	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COAS	CED-SEDU-PHYS	PHYS	303	Modern Physics	3	3	1	5	0	0	true	PHYS303	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	PHYS	305	Mathematical Method in the Physical Sciences	3	3	1	5	0	0	true	PHYS305	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	PHYS	307	Electromagnetism 1	3	3	1	5	0	0	true	PHYS307	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	PHYS	309	Physical and Geometric Optics	3	3	1	5	0	0	true	PHYS309	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	EDUC	302	Educational Administration	3	3	2	6	0	0	true	EDUC302	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	EDUC	304	Educational Technology and Resources	2	3	2	6	0	0	true	EDUC304	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	EDUC	306	Assessment, Measurement and Evaluation	3	3	2	6	0	0	true	EDUC306	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	EDUC	308	Educational Statistics	3	3	2	6	0	0	true	EDUC308	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COBA	CED-SEDU-PHYS	EEDU	302	Entrepreneurship Education II	0	3	2	6	0	0	true	EEDU302	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	PHYS	302	Classical Physics II	3	3	2	6	0	0	true	PHYS302	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	PHYS	304	Thermodynamics and Statistical Physics	3	3	2	6	0	0	true	PHYS304	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	PHYS	306	Electromagnetism II	3	3	2	6	0	0	true	PHYS306	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	EDUC	401	Educational Research (Thesis in Major)	3	4	1	7	0	0	true	EDUC401	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	EDUC	403	Curriculum Planning, Design and Implementation	3	4	1	7	0	0	true	EDUC403	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	ELEC	401	Elective	3	4	1	7	0	0	true	ELEC401	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	PHYS	401	Methods of Teaching Physics in Secondary Schools	3	4	1	7	0	0	true	PHYS401	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	PHYS	403	Nuclear and Particle Physics	3	4	1	7	0	0	true	PHYS403	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	PHYS	402	Seminar in Physics	1	4	2	8	0	0	true	PHYS402	Bachelor of Science in Secondary Education Emphasis in Physics
COED	COED	COED	CED-SEDU-PHYS	PHYS	404	Internship (Field Teaching) in Physics	6	4	2	8	0	0	true	PHYS404	Bachelor of Science in Secondary Education Emphasis in Physics
COET	COET	COAS	CET-CIVI	COMP	101	Computer Literacy I	3	1	1	1	0	0	true	COMP101	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	ENGL	101	Freshman English I (Fundamental Grammar)	3	1	1	1	0	0	true	ENGL101	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	MATH	101	College Algebra	3	1	1	1	0	0	true	MATH101	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	PHED	101	Human Kinetics I	1	1	1	1	0	0	true	PHED101	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	PHIL	101	Introduction to Philosophy	3	1	1	1	0	0	true	PHIL101	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	PHYS	101	Mechanics (with Lab)	4	1	1	1	0	0	true	PHYS101	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	CHEM	101	Principles of Chemistry I	4	1	2	2	0	0	true	CHEM101	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	COMP	102	Computer Literacy II	3	1	2	2	0	0	true	COMP102	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	ENGL	102	Freshman English II (Basic Composition)	3	1	2	2	0	0	true	ENGL102	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	MATH	102	Plane Trigonometry	3	1	2	2	0	0	true	MATH102	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	PHED	102	Human Kinetics II	1	1	2	2	0	0	true	PHED102	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	PSYC	101	Introduction to Psychology	3	1	2	2	0	0	true	PSYC101	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	ELAN	201	Elective Language (French / Glebo / Chinese / Spanish)	3	2	1	3	0	0	true	ELAN201	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	ENGL	203	Technical/Business Communication and Public Speaking	3	2	1	3	0	0	true	ENGL203	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	ENVS	201	Introduction to Environmental Science	3	2	1	3	0	0	true	ENVS201	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	GENG	201	Introduction to Engineering Graphics	3	2	1	3	0	0	true	GENG201	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	GENG	203	Introduction to Engineering	3	2	1	3	0	0	true	GENG203	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	GENG	211	Physics for Engineers I	4	2	1	3	0	0	true	GENG211	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	MATH	201	Calculus I (Differential Calculus)	3	2	1	3	0	0	true	MATH201	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	ELAN	202	Elective Language (French / Glebo / Chinese / Spanish)	3	2	2	4	0	0	true	ELAN202	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	GENG	202	Computer Aided Design I	3	2	2	4	0	0	true	GENG202	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	GENG	204	Computer Programming	3	2	2	4	0	0	true	GENG204	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	GENG	212	Physics for Engineers II	4	2	2	4	0	0	true	GENG212	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	MATH	202	Calculus II (Integral Calculus)	3	2	2	4	0	0	true	MATH202	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	MATH	204	Introduction to Linear Algebra	3	2	2	4	0	0	true	MATH204	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	301	Surveying I	3	3	1	5	0	0	true	CENG301	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	303	Technical Report Writing	3	3	1	5	0	0	true	CENG303	Bachelor of Science in Civil Engineering
COET	COET	COBA	CET-CIVI	EEDU	301	Entrepreneurship Education I	0	3	1	5	0	0	true	EEDU301	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	GENG	301	Engineering Mechanics I (Statics)	3	3	1	5	0	0	true	GENG301	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	GENG	303	Engineering Management	3	3	1	5	0	0	true	GENG303	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	GENG	305	Material Science	3	3	1	5	0	0	true	GENG305	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	GENG	307	Electrical and Electronics Fundamentals	3	3	1	5	0	0	true	GENG307	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	MATH	301	Multivariable Calculus	3	3	1	5	0	0	true	MATH301	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	302	Surveying II	3	3	2	6	0	0	true	CENG302	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	304	Quantity Surveying	3	3	2	6	0	0	true	CENG304	Bachelor of Science in Civil Engineering
COET	COET	COBA	CET-CIVI	EEDU	302	Entrepreneurship Education II	0	3	2	6	0	0	true	EEDU302	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	GENG	302	Engineering Mechanics II	3	3	2	6	0	0	true	GENG302	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	GENG	304	Strength of Materials	3	3	2	6	0	0	true	GENG304	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	GENG	306	Engineering Thermodynamics	3	3	2	6	0	0	true	GENG306	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	MATH	302	Ordinary Differential Equations	3	3	2	6	0	0	true	MATH302	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	401	Structural Analysis I	3	4	1	7	0	0	true	CENG401	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	403	Soil Mechanics	3	4	1	7	0	0	true	CENG403	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	405	CE Fluid Mechanics	3	4	1	7	0	0	true	CENG405	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	407	Civil Engineering Lab I	3	4	1	7	0	0	true	CENG407	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	GENG	401	Research Methodology	3	4	1	7	0	0	true	GENG401	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CIVI	MATH	401	Abstract Algebra	3	4	1	7	0	0	true	MATH401	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	402	Structural Analysis II	3	4	2	8	0	0	true	CENG402	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	404	Geotechnical Engineering	3	4	2	8	0	0	true	CENG404	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	406	Construction Materials	3	4	2	8	0	0	true	CENG406	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	408	Civil Engineering Lab II	3	4	2	8	0	0	true	CENG408	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	GENG	402	Engineering Economics	3	4	2	8	0	0	true	GENG402	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	501	Structural Analysis and Design III	3	5	1	9	0	0	true	CENG501	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	503	Highway Engineering I	3	5	1	9	0	0	true	CENG503	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	505	Civil Engineering Design Project I	3	5	1	9	0	0	true	CENG505	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	507	Environmental / Sanitary Engineering I	3	5	1	9	0	0	true	CENG507	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	509	CE Seminar I	1	5	1	9	0	0	true	CENG509	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	502	Structural Analysis and Design IV	3	5	2	10	0	0	true	CENG502	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	504	Highway Engineering II	3	5	2	10	0	0	true	CENG504	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	506	Civil Engineering Design Project II	3	5	2	10	0	0	true	CENG506	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	508	Environmental / Sanitary Engineering II	3	5	2	10	0	0	true	CENG508	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	510	CE Seminar II	1	5	2	10	0	0	true	CENG510	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	CENG	512	Construction Methods and Equipment	3	5	2	10	0	0	true	CENG512	Bachelor of Science in Civil Engineering
COET	COET	COET	CET-CIVI	ELEC	501	Departmental Elective	3	5	2	10	0	0	true	ELEC501	Bachelor of Science in Civil Engineering
COET	COET	COAS	CET-CSEN	COMP	101	Computer Literacy I	3	1	1	1	0	0	true	COMP101	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	ENGL	101	Freshman English I (Fundamental Grammar)	3	1	1	1	0	0	true	ENGL101	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	MATH	101	College Algebra	3	1	1	1	0	0	true	MATH101	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	PHED	101	Human Kinetics I	1	1	1	1	0	0	true	PHED101	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	PHIL	101	Introduction to Philosophy	3	1	1	1	0	0	true	PHIL101	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	PHYS	101	Mechanics (with Lab)	4	1	1	1	0	0	true	PHYS101	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	CHEM	101	Principles of Chemistry I	4	1	2	2	0	0	true	CHEM101	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	COMP	102	Computer Literacy II	3	1	2	2	0	0	true	COMP102	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	ENGL	102	Freshman English II (Basic Composition)	3	1	2	2	0	0	true	ENGL102	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	MATH	102	Plane Trigonometry	3	1	2	2	0	0	true	MATH102	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	PHED	102	Human Kinetics II	1	1	2	2	0	0	true	PHED102	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	PSYC	101	Introduction to Psychology	3	1	2	2	0	0	true	PSYC101	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	ELAN	201	Elective Language (French / Glebo / Chinese / Spanish)	3	2	1	3	0	0	true	ELAN201	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	ENGL	203	Technical/Business Communication and Public Speaking	3	2	1	3	0	0	true	ENGL203	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	ENVS	201	Introduction to Environmental Science	3	2	1	3	0	0	true	ENVS201	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	GENG	203	Introduction to Engineering	3	2	1	3	0	0	true	GENG203	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	GENG	211	Physics for Engineers I	4	2	1	3	0	0	true	GENG211	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	MATH	201	Calculus I (Differential Calculus)	3	2	1	3	0	0	true	MATH201	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	ELAN	202	Elective Language (French / Glebo / Chinese / Spanish)	3	2	2	4	0	0	true	ELAN202	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	GENG	202	Computer Aided Design I	3	2	2	4	0	0	true	GENG202	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	GENG	204	Computer Programming	3	2	2	4	0	0	true	GENG204	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	GENG	212	Physics for Engineers II	4	2	2	4	0	0	true	GENG212	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	MATH	204	Introduction to Linear Algebra	3	2	2	4	0	0	true	MATH204	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	CSEN	301	Introduction to Software Engineering	3	3	1	5	0	0	true	CSEN301	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	CSEN	303	Operating System	3	3	1	5	0	0	true	CSEN303	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	CSEN	305	Introduction to Programming	3	3	1	5	0	0	true	CSEN305	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	CSEN	307	Computer Organization	3	3	1	5	0	0	true	CSEN307	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	CSEN	309	Computer Professional Ethics	3	3	1	5	0	0	true	CSEN309	Bachelor of Science in Computer Science and Engineering
COET	COET	COBA	CET-CSEN	EEDU	301	Entrepreneurship Education I	0	3	1	5	0	0	true	EEDU301	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	GENG	303	Engineering Management	3	3	1	5	0	0	true	GENG303	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	GENG	309	AutoCAD II	3	3	1	5	0	0	true	GENG309	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	MATH	301	Multivariable Calculus	3	3	1	5	0	0	true	MATH301	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	CSEN	302	JAVA Programming	3	3	2	6	0	0	true	CSEN302	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	CSEN	304	Object-Oriented Programming with Java	3	3	2	6	0	0	true	CSEN304	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	CSEN	306	System Analysis and Design	3	3	2	6	0	0	true	CSEN306	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	CSEN	308	Data Management System	3	3	2	6	0	0	true	CSEN308	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	CSEN	310	Web Programming and Development	3	3	2	6	0	0	true	CSEN310	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	CSEN	312	Algorithm Analysis and Design	3	3	2	6	0	0	true	CSEN312	Bachelor of Science in Computer Science and Engineering
COET	COET	COBA	CET-CSEN	EEDU	302	Entrepreneurship Education II	0	3	2	6	0	0	true	EEDU302	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	MATH	302	Ordinary Differential Equations	3	3	2	6	0	0	true	MATH302	Bachelor of Science in Computer Science and Engineering
COET	COET	COAS	CET-CSEN	CSEN	401	Introduction to Artificial Intelligence	3	4	1	7	0	0	true	CSEN401	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	CSEN	403	Introduction to Blockchain Technology	3	4	1	7	0	0	true	CSEN403	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	CSEN	405	Cloud Computing	3	4	1	7	0	0	true	CSEN405	Bachelor of Science in Computer Science and Engineering
COET	COET	COET	CET-CSEN	CSEN	407	Rational Database Management system	3	4	1	7	0	0	true	CSEN407	Bachelor of Science in Computer Science and Engineering
