college_code	curriculum_college_code	course_college_code	curriculum	course_dept	course_no	required_course_college_code	required_course_dept	required_course_no	requirement_kind	requirement_label	requirement_order	member_order	source_file	source_course_key	raw_requisite
CHS	CHS	CHS	CHS-PUBH	CHSC	204	CAS	ENGL	102	prereq_all	source prereq_all CHSC204	1	6	chs_curriculum_2024.org	CHSC204	biol101, chem101, comp101, comp102, engl101, engl102, Math 108
CHS	CHS	CHS	CHS-PUBH	CHSC	204	CAS	MATH	108	prereq_all	source prereq_all CHSC204	1	7	chs_curriculum_2024.org	CHSC204	biol101, chem101, comp101, comp102, engl101, engl102, Math 108
CHS	CHS	CHS	CHS-PUBH	CHSC	205	CAS	BIOL	101	prereq_all	source prereq_all CHSC205	1	1	chs_curriculum_2024.org	CHSC205	biol101, chem101, comp101, comp102, engl101, engl102, Math 108
CHS	CHS	CHS	CHS-PUBH	CHSC	205	CAS	CHEM	101	prereq_all	source prereq_all CHSC205	1	2	chs_curriculum_2024.org	CHSC205	biol101, chem101, comp101, comp102, engl101, engl102, Math 108
CHS	CHS	CHS	CHS-PUBH	CHSC	205	CAS	COMP	101	prereq_all	source prereq_all CHSC205	1	3	chs_curriculum_2024.org	CHSC205	biol101, chem101, comp101, comp102, engl101, engl102, Math 108
CHS	CHS	CHS	CHS-PUBH	CHSC	205	CAS	COMP	102	prereq_all	source prereq_all CHSC205	1	4	chs_curriculum_2024.org	CHSC205	biol101, chem101, comp101, comp102, engl101, engl102, Math 108
CHS	CHS	CHS	CHS-PUBH	CHSC	205	CAS	ENGL	101	prereq_all	source prereq_all CHSC205	1	5	chs_curriculum_2024.org	CHSC205	biol101, chem101, comp101, comp102, engl101, engl102, Math 108
CHS	CHS	CHS	CHS-PUBH	CHSC	205	CAS	ENGL	102	prereq_all	source prereq_all CHSC205	1	6	chs_curriculum_2024.org	CHSC205	biol101, chem101, comp101, comp102, engl101, engl102, Math 108
CHS	CHS	CHS	CHS-PUBH	CHSC	205	CAS	MATH	108	prereq_all	source prereq_all CHSC205	1	7	chs_curriculum_2024.org	CHSC205	biol101, chem101, comp101, comp102, engl101, engl102, Math 108
CHS	CHS	CHS	CHS-NURS	CHSC	206	CAS	BIOL	101	prereq_all	source prereq_all CHSC206	1	1	chs_curriculum_2024.org	CHSC206	biol101, chem101, comp101, comp102, engl101, engl102, math108, chsc205
CHS	CHS	CHS	CHS-PUBH	CHSC	206	CAS	BIOL	101	prereq_all	source prereq_all CHSC206	1	1	chs_curriculum_2024.org	CHSC206	biol101, chem101, comp101, comp102, engl101, engl102, math108, chsc205
CHS	CHS	CHS	CHS-NURS	CHSC	206	CAS	CHEM	101	prereq_all	source prereq_all CHSC206	1	2	chs_curriculum_2024.org	CHSC206	biol101, chem101, comp101, comp102, engl101, engl102, math108, chsc205
CHS	CHS	CHS	CHS-PUBH	CHSC	206	CAS	CHEM	101	prereq_all	source prereq_all CHSC206	1	2	chs_curriculum_2024.org	CHSC206	biol101, chem101, comp101, comp102, engl101, engl102, math108, chsc205
CHS	CHS	CHS	CHS-NURS	CHSC	206	CAS	COMP	101	prereq_all	source prereq_all CHSC206	1	3	chs_curriculum_2024.org	CHSC206	biol101, chem101, comp101, comp102, engl101, engl102, math108, chsc205
CHS	CHS	CHS	CHS-PUBH	CHSC	206	CAS	COMP	101	prereq_all	source prereq_all CHSC206	1	3	chs_curriculum_2024.org	CHSC206	biol101, chem101, comp101, comp102, engl101, engl102, math108, chsc205
CHS	CHS	CHS	CHS-NURS	CHSC	206	CAS	COMP	102	prereq_all	source prereq_all CHSC206	1	4	chs_curriculum_2024.org	CHSC206	biol101, chem101, comp101, comp102, engl101, engl102, math108, chsc205
CHS	CHS	CHS	CHS-PUBH	CHSC	206	CAS	COMP	102	prereq_all	source prereq_all CHSC206	1	4	chs_curriculum_2024.org	CHSC206	biol101, chem101, comp101, comp102, engl101, engl102, math108, chsc205
CHS	CHS	CHS	CHS-NURS	CHSC	206	CAS	ENGL	101	prereq_all	source prereq_all CHSC206	1	5	chs_curriculum_2024.org	CHSC206	biol101, chem101, comp101, comp102, engl101, engl102, math108, chsc205
CHS	CHS	CHS	CHS-PUBH	CHSC	206	CAS	ENGL	101	prereq_all	source prereq_all CHSC206	1	5	chs_curriculum_2024.org	CHSC206	biol101, chem101, comp101, comp102, engl101, engl102, math108, chsc205
CHS	CHS	CHS	CHS-NURS	CHSC	206	CAS	ENGL	102	prereq_all	source prereq_all CHSC206	1	6	chs_curriculum_2024.org	CHSC206	biol101, chem101, comp101, comp102, engl101, engl102, math108, chsc205
CHS	CHS	CHS	CHS-PUBH	CHSC	206	CAS	ENGL	102	prereq_all	source prereq_all CHSC206	1	6	chs_curriculum_2024.org	CHSC206	biol101, chem101, comp101, comp102, engl101, engl102, math108, chsc205
CHS	CHS	CHS	CHS-NURS	CHSC	206	CAS	MATH	108	prereq_all	source prereq_all CHSC206	1	7	chs_curriculum_2024.org	CHSC206	biol101, chem101, comp101, comp102, engl101, engl102, math108, chsc205
CHS	CHS	CHS	CHS-PUBH	CHSC	206	CAS	MATH	108	prereq_all	source prereq_all CHSC206	1	7	chs_curriculum_2024.org	CHSC206	biol101, chem101, comp101, comp102, engl101, engl102, math108, chsc205
CHS	CHS	CHS	CHS-NURS	CHSC	206	CHS	CHSC	205	prereq_all	source prereq_all CHSC206	1	8	chs_curriculum_2024.org	CHSC206	biol101, chem101, comp101, comp102, engl101, engl102, math108, chsc205
CHS	CHS	CHS	CHS-PUBH	CHSC	206	CHS	CHSC	205	prereq_all	source prereq_all CHSC206	1	8	chs_curriculum_2024.org	CHSC206	biol101, chem101, comp101, comp102, engl101, engl102, math108, chsc205
CHS	CHS	CHS	CHS-MIDW	CHSC	301	CHS	PUBH	202	prereq_all	source prereq_all CHSC301	1	2	chs_curriculum_2024.org	CHSC301	pubh200, pubh202
CHS	CHS	CHS	CHS-PUBH	CHSC	301	CHS	PUBH	202	prereq_all	source prereq_all CHSC301	1	2	chs_curriculum_2024.org	CHSC301	pubh200, pubh202
CHS	CHS	CHS	CHS-MIDW	CHSC	305	CHS	CHSC	301	prereq_all	source prereq_all CHSC305	1	1	chs_curriculum_2024.org	CHSC305	chsc301
CHS	CHS	CHS	CHS-PUBH	CHSC	305	CHS	CHSC	301	prereq_all	source prereq_all CHSC305	1	1	chs_curriculum_2024.org	CHSC305	chsc301
CHS	CHS	CHS	CHS-NURS	NURS	200	CHS	CHSC	102	prereq_all	source prereq_all NURS200	1	1	chs_curriculum_2024.org	NURS200	chsc102, nurs205
CHS	CHS	CHS	CHS-NURS	NURS	200	CHS	NURS	205	prereq_all	source prereq_all NURS200	1	2	chs_curriculum_2024.org	NURS200	chsc102, nurs205
CHS	CHS	CHS	CHS-NURS	NURS	200	CHS	CHSC	206	coreq_all	source coreq_all NURS200	3	1	chs_curriculum_2024.org	NURS200	chsc206, nurs202
CHS	CHS	CHS	CHS-NURS	NURS	201	CAS	ENGL	101	prereq_all	source prereq_all NURS201	1	1	chs_curriculum_2024.org	NURS201	engl101, engl102, math101, math108, biol101, chem101, chsc102, psyc101, comp101, comp102, phed101, phed102
CHS	CHS	CHS	CHS-NURS	NURS	201	CAS	ENGL	102	prereq_all	source prereq_all NURS201	1	2	chs_curriculum_2024.org	NURS201	engl101, engl102, math101, math108, biol101, chem101, chsc102, psyc101, comp101, comp102, phed101, phed102
CHS	CHS	CHS	CHS-NURS	NURS	201	CAS	MATH	101	prereq_all	source prereq_all NURS201	1	3	chs_curriculum_2024.org	NURS201	engl101, engl102, math101, math108, biol101, chem101, chsc102, psyc101, comp101, comp102, phed101, phed102
CHS	CHS	CHS	CHS-NURS	NURS	201	CAS	MATH	108	prereq_all	source prereq_all NURS201	1	4	chs_curriculum_2024.org	NURS201	engl101, engl102, math101, math108, biol101, chem101, chsc102, psyc101, comp101, comp102, phed101, phed102
CHS	CHS	CHS	CHS-NURS	NURS	201	CAS	BIOL	101	prereq_all	source prereq_all NURS201	1	5	chs_curriculum_2024.org	NURS201	engl101, engl102, math101, math108, biol101, chem101, chsc102, psyc101, comp101, comp102, phed101, phed102
CHS	CHS	CHS	CHS-NURS	NURS	201	CAS	CHEM	101	prereq_all	source prereq_all NURS201	1	6	chs_curriculum_2024.org	NURS201	engl101, engl102, math101, math108, biol101, chem101, chsc102, psyc101, comp101, comp102, phed101, phed102
CHS	CHS	CHS	CHS-NURS	NURS	201	CHS	CHSC	102	prereq_all	source prereq_all NURS201	1	7	chs_curriculum_2024.org	NURS201	engl101, engl102, math101, math108, biol101, chem101, chsc102, psyc101, comp101, comp102, phed101, phed102
CHS	CHS	CHS	CHS-NURS	NURS	201	CAS	PSYC	101	prereq_all	source prereq_all NURS201	1	8	chs_curriculum_2024.org	NURS201	engl101, engl102, math101, math108, biol101, chem101, chsc102, psyc101, comp101, comp102, phed101, phed102
CHS	CHS	CHS	CHS-NURS	NURS	201	CAS	COMP	101	prereq_all	source prereq_all NURS201	1	9	chs_curriculum_2024.org	NURS201	engl101, engl102, math101, math108, biol101, chem101, chsc102, psyc101, comp101, comp102, phed101, phed102
CHS	CHS	CHS	CHS-NURS	NURS	201	CAS	COMP	102	prereq_all	source prereq_all NURS201	1	10	chs_curriculum_2024.org	NURS201	engl101, engl102, math101, math108, biol101, chem101, chsc102, psyc101, comp101, comp102, phed101, phed102
CHS	CHS	CHS	CHS-NURS	NURS	201	CAS	PHED	101	prereq_all	source prereq_all NURS201	1	11	chs_curriculum_2024.org	NURS201	engl101, engl102, math101, math108, biol101, chem101, chsc102, psyc101, comp101, comp102, phed101, phed102
CHS	CHS	CHS	CHS-NURS	NURS	201	CAS	PHED	102	prereq_all	source prereq_all NURS201	1	12	chs_curriculum_2024.org	NURS201	engl101, engl102, math101, math108, biol101, chem101, chsc102, psyc101, comp101, comp102, phed101, phed102
CHS	CHS	CHS	CHS-NURS	NURS	201	CAS	ENGL	201	coreq_all	source coreq_all NURS201	3	1	chs_curriculum_2024.org	NURS201	engl201, nurs205
CHS	CHS	CHS	CHS-NURS	NURS	201	CHS	NURS	205	coreq_all	source coreq_all NURS201	3	2	chs_curriculum_2024.org	NURS201	engl201, nurs205
CHS	CHS	CHS	CHS-NURS	NURS	205	CAS	CHEM	101	prereq_any	source prereq_any NURS205	2	1	chs_curriculum_2024.org	NURS205	chem101 or biol101, engl101, engl102, psyc101 CHSC 10
CHS	CHS	CHS	CHS-NURS	NURS	205	CAS	BIOL	101	prereq_any	source prereq_any NURS205	2	2	chs_curriculum_2024.org	NURS205	chem101 or biol101, engl101, engl102, psyc101 CHSC 10
CHS	CHS	CHS	CHS-NURS	NURS	205	CAS	ENGL	101	prereq_any	source prereq_any NURS205	2	3	chs_curriculum_2024.org	NURS205	chem101 or biol101, engl101, engl102, psyc101 CHSC 10
CHS	CHS	CHS	CHS-NURS	NURS	205	CAS	ENGL	102	prereq_any	source prereq_any NURS205	2	4	chs_curriculum_2024.org	NURS205	chem101 or biol101, engl101, engl102, psyc101 CHSC 10
CHS	CHS	CHS	CHS-NURS	NURS	205	CAS	PSYC	101	prereq_any	source prereq_any NURS205	2	5	chs_curriculum_2024.org	NURS205	chem101 or biol101, engl101, engl102, psyc101 CHSC 10
CHS	CHS	CHS	CHS-NURS	NURS	205	CHS	NURS	201	coreq_all	source coreq_all NURS205	3	1	chs_curriculum_2024.org	NURS205	nurs201, nurs208
CHS	CHS	CHS	CHS-NURS	NURS	205	CHS	NURS	208	coreq_all	source coreq_all NURS205	3	2	chs_curriculum_2024.org	NURS205	nurs201, nurs208
CHS	CHS	CHS	CHS-NURS	NURC	206	CHS	NURS	201	prereq_all	source prereq_all NURC206	1	1	chs_curriculum_2024.org	NURC206	nurs201, nurs205, chsc201, nurs208
CHS	CHS	CHS	CHS-NURS	NURC	206	CHS	NURS	205	prereq_all	source prereq_all NURC206	1	2	chs_curriculum_2024.org	NURC206	nurs201, nurs205, chsc201, nurs208
CHS	CHS	CHS	CHS-NURS	NURC	206	CHS	CHSC	201	prereq_all	source prereq_all NURC206	1	3	chs_curriculum_2024.org	NURC206	nurs201, nurs205, chsc201, nurs208
CHS	CHS	CHS	CHS-NURS	NURC	206	CHS	NURS	208	prereq_all	source prereq_all NURC206	1	4	chs_curriculum_2024.org	NURC206	nurs201, nurs205, chsc201, nurs208
CHS	CHS	CHS	CHS-NURS	NURC	206	CHS	NURS	200	coreq_all	source coreq_all NURC206	3	1	chs_curriculum_2024.org	NURC206	nurs200, nurs204, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	206	CHS	CHSC	204	coreq_all	source coreq_all NURC206	3	3	chs_curriculum_2024.org	NURC206	nurs200, nurs204, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	206	CHS	CHSC	206	coreq_all	source coreq_all NURC206	3	4	chs_curriculum_2024.org	NURC206	nurs200, nurs204, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURS	208	CAS	MATH	101	prereq_all	source prereq_all NURS208	1	1	chs_curriculum_2024.org	NURS208	Math 101, Math 108
CHS	CHS	CHS	CHS-NURS	NURS	208	CAS	MATH	108	prereq_all	source prereq_all NURS208	1	2	chs_curriculum_2024.org	NURS208	Math 101, Math 108
CHS	CHS	CHS	CHS-NURS	NURS	208	CHS	NURS	201	coreq_all	source coreq_all NURS208	3	1	chs_curriculum_2024.org	NURS208	nurs201, nurs205, chsc201
CHS	CHS	CHS	CHS-NURS	NURS	208	CHS	NURS	205	coreq_all	source coreq_all NURS208	3	2	chs_curriculum_2024.org	NURS208	nurs201, nurs205, chsc201
CHS	CHS	CHS	CHS-NURS	NURS	208	CHS	CHSC	201	coreq_all	source coreq_all NURS208	3	3	chs_curriculum_2024.org	NURS208	nurs201, nurs205, chsc201
CHS	CHS	CHS	CHS-NURS	NURC	301	CHS	NURS	200	prereq_all	source prereq_all NURC301	1	1	chs_curriculum_2024.org	NURC301	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	301	CHS	NURS	201	prereq_all	source prereq_all NURC301	1	2	chs_curriculum_2024.org	NURC301	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	301	CHS	NURS	205	prereq_all	source prereq_all NURC301	1	3	chs_curriculum_2024.org	NURC301	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	301	CHS	NURC	206	prereq_all	source prereq_all NURC301	1	4	chs_curriculum_2024.org	NURC301	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	301	CHS	NURS	208	prereq_all	source prereq_all NURC301	1	5	chs_curriculum_2024.org	NURC301	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	301	CHS	CHSC	204	prereq_all	source prereq_all NURC301	1	6	chs_curriculum_2024.org	NURC301	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	301	CHS	CHSC	206	prereq_all	source prereq_all NURC301	1	7	chs_curriculum_2024.org	NURC301	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	301	CHS	NURC	303	coreq_all	source coreq_all NURC301	3	1	chs_curriculum_2024.org	NURC301	nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	301	CHS	NURC	305	coreq_all	source coreq_all NURC301	3	2	chs_curriculum_2024.org	NURC301	nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	301	CHS	NURC	307	coreq_all	source coreq_all NURC301	3	3	chs_curriculum_2024.org	NURC301	nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	302	CHS	NURC	301	prereq_all	source prereq_all NURC302	1	1	chs_curriculum_2024.org	NURC302	nurc301, nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	302	CHS	NURC	303	prereq_all	source prereq_all NURC302	1	2	chs_curriculum_2024.org	NURC302	nurc301, nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	302	CHS	NURC	305	prereq_all	source prereq_all NURC302	1	3	chs_curriculum_2024.org	NURC302	nurc301, nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	302	CHS	NURC	307	prereq_all	source prereq_all NURC302	1	4	chs_curriculum_2024.org	NURC302	nurc301, nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	302	CHS	NURC	306	coreq_all	source coreq_all NURC302	3	3	chs_curriculum_2024.org	NURC302	nurc302, nurs304, nurc306, nurc308, nurs310
CHS	CHS	CHS	CHS-NURS	NURC	302	CHS	NURC	308	coreq_all	source coreq_all NURC302	3	4	chs_curriculum_2024.org	NURC302	nurc302, nurs304, nurc306, nurc308, nurs310
CHS	CHS	CHS	CHS-NURS	NURC	302	CHS	NURS	310	coreq_all	source coreq_all NURC302	3	5	chs_curriculum_2024.org	NURC302	nurc302, nurs304, nurc306, nurc308, nurs310
CHS	CHS	CHS	CHS-NURS	NURC	303	CHS	NURS	200	prereq_all	source prereq_all NURC303	1	1	chs_curriculum_2024.org	NURC303	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	303	CHS	NURS	201	prereq_all	source prereq_all NURC303	1	2	chs_curriculum_2024.org	NURC303	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	303	CHS	NURS	205	prereq_all	source prereq_all NURC303	1	3	chs_curriculum_2024.org	NURC303	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	303	CHS	NURC	206	prereq_all	source prereq_all NURC303	1	4	chs_curriculum_2024.org	NURC303	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	303	CHS	NURS	208	prereq_all	source prereq_all NURC303	1	5	chs_curriculum_2024.org	NURC303	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	303	CHS	CHSC	204	prereq_all	source prereq_all NURC303	1	6	chs_curriculum_2024.org	NURC303	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	303	CHS	CHSC	206	prereq_all	source prereq_all NURC303	1	7	chs_curriculum_2024.org	NURC303	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	303	CHS	NURC	301	coreq_all	source coreq_all NURC303	3	1	chs_curriculum_2024.org	NURC303	nurc301, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	303	CHS	NURC	305	coreq_all	source coreq_all NURC303	3	2	chs_curriculum_2024.org	NURC303	nurc301, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	303	CHS	NURC	307	coreq_all	source coreq_all NURC303	3	3	chs_curriculum_2024.org	NURC303	nurc301, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	305	CHS	NURS	200	prereq_all	source prereq_all NURC305	1	1	chs_curriculum_2024.org	NURC305	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	305	CHS	NURS	201	prereq_all	source prereq_all NURC305	1	2	chs_curriculum_2024.org	NURC305	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	305	CHS	NURS	205	prereq_all	source prereq_all NURC305	1	3	chs_curriculum_2024.org	NURC305	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	305	CHS	NURC	206	prereq_all	source prereq_all NURC305	1	4	chs_curriculum_2024.org	NURC305	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	305	CHS	NURS	208	prereq_all	source prereq_all NURC305	1	5	chs_curriculum_2024.org	NURC305	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	305	CHS	CHSC	204	prereq_all	source prereq_all NURC305	1	6	chs_curriculum_2024.org	NURC305	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	305	CHS	CHSC	206	prereq_all	source prereq_all NURC305	1	7	chs_curriculum_2024.org	NURC305	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	305	CHS	NURC	301	coreq_all	source coreq_all NURC305	3	1	chs_curriculum_2024.org	NURC305	nurc301, nurc303, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	305	CHS	NURC	303	coreq_all	source coreq_all NURC305	3	2	chs_curriculum_2024.org	NURC305	nurc301, nurc303, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	305	CHS	NURC	307	coreq_all	source coreq_all NURC305	3	3	chs_curriculum_2024.org	NURC305	nurc301, nurc303, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	306	CHS	NURC	301	prereq_all	source prereq_all NURC306	1	1	chs_curriculum_2024.org	NURC306	nurc301, nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	306	CHS	NURC	303	prereq_all	source prereq_all NURC306	1	2	chs_curriculum_2024.org	NURC306	nurc301, nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	306	CHS	NURC	305	prereq_all	source prereq_all NURC306	1	3	chs_curriculum_2024.org	NURC306	nurc301, nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	306	CHS	NURC	307	prereq_all	source prereq_all NURC306	1	4	chs_curriculum_2024.org	NURC306	nurc301, nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	306	CHS	NURC	302	coreq_all	source coreq_all NURC306	3	1	chs_curriculum_2024.org	NURC306	nurc302, nurc306, nurc308, nurs310, nurs312
CHS	CHS	CHS	CHS-NURS	NURC	306	CHS	NURC	308	coreq_all	source coreq_all NURC306	3	3	chs_curriculum_2024.org	NURC306	nurc302, nurc306, nurc308, nurs310, nurs312
CHS	CHS	CHS	CHS-NURS	NURC	306	CHS	NURS	310	coreq_all	source coreq_all NURC306	3	4	chs_curriculum_2024.org	NURC306	nurc302, nurc306, nurc308, nurs310, nurs312
CHS	CHS	CHS	CHS-NURS	NURC	306	CHS	NURS	312	coreq_all	source coreq_all NURC306	3	5	chs_curriculum_2024.org	NURC306	nurc302, nurc306, nurc308, nurs310, nurs312
CHS	CHS	CHS	CHS-NURS	NURC	307	CHS	NURS	200	prereq_all	source prereq_all NURC307	1	1	chs_curriculum_2024.org	NURC307	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	307	CHS	NURS	201	prereq_all	source prereq_all NURC307	1	2	chs_curriculum_2024.org	NURC307	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	307	CHS	NURS	205	prereq_all	source prereq_all NURC307	1	3	chs_curriculum_2024.org	NURC307	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	307	CHS	NURC	206	prereq_all	source prereq_all NURC307	1	4	chs_curriculum_2024.org	NURC307	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	307	CHS	NURS	208	prereq_all	source prereq_all NURC307	1	5	chs_curriculum_2024.org	NURC307	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	307	CHS	CHSC	204	prereq_all	source prereq_all NURC307	1	6	chs_curriculum_2024.org	NURC307	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	307	CHS	CHSC	206	prereq_all	source prereq_all NURC307	1	7	chs_curriculum_2024.org	NURC307	nurs200, nurs201, nurs205, nurc206, nurs208, chsc204, chsc206
CHS	CHS	CHS	CHS-NURS	NURC	307	CHS	NURC	301	coreq_all	source coreq_all NURC307	3	1	chs_curriculum_2024.org	NURC307	nurc301, nurc303, nurc305, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	307	CHS	NURC	303	coreq_all	source coreq_all NURC307	3	2	chs_curriculum_2024.org	NURC307	nurc301, nurc303, nurc305, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	307	CHS	NURC	305	coreq_all	source coreq_all NURC307	3	3	chs_curriculum_2024.org	NURC307	nurc301, nurc303, nurc305, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	308	CHS	NURC	301	prereq_all	source prereq_all NURC308	1	1	chs_curriculum_2024.org	NURC308	nurc301, nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	308	CHS	NURC	303	prereq_all	source prereq_all NURC308	1	2	chs_curriculum_2024.org	NURC308	nurc301, nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	308	CHS	NURC	305	prereq_all	source prereq_all NURC308	1	3	chs_curriculum_2024.org	NURC308	nurc301, nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	308	CHS	NURC	307	prereq_all	source prereq_all NURC308	1	4	chs_curriculum_2024.org	NURC308	nurc301, nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURC	308	CHS	NURC	302	coreq_all	source coreq_all NURC308	3	1	chs_curriculum_2024.org	NURC308	nurc302, nurc306, nurs310, nurs312
CHS	CHS	CHS	CHS-NURS	NURC	308	CHS	NURC	306	coreq_all	source coreq_all NURC308	3	2	chs_curriculum_2024.org	NURC308	nurc302, nurc306, nurs310, nurs312
CHS	CHS	CHS	CHS-NURS	NURC	308	CHS	NURS	310	coreq_all	source coreq_all NURC308	3	3	chs_curriculum_2024.org	NURC308	nurc302, nurc306, nurs310, nurs312
CHS	CHS	CHS	CHS-NURS	NURC	308	CHS	NURS	312	coreq_all	source coreq_all NURC308	3	4	chs_curriculum_2024.org	NURC308	nurc302, nurc306, nurs310, nurs312
CHS	CHS	CHS	CHS-NURS	NURS	310	CHS	NURC	301	prereq_all	source prereq_all NURS310	1	1	chs_curriculum_2024.org	NURS310	nurc301, nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURS	310	CHS	NURC	303	prereq_all	source prereq_all NURS310	1	2	chs_curriculum_2024.org	NURS310	nurc301, nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURS	310	CHS	NURC	305	prereq_all	source prereq_all NURS310	1	3	chs_curriculum_2024.org	NURS310	nurc301, nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURS	310	CHS	NURC	307	prereq_all	source prereq_all NURS310	1	4	chs_curriculum_2024.org	NURS310	nurc301, nurc303, nurc305, nurc307, chsc309
CHS	CHS	CHS	CHS-NURS	NURS	310	CHS	NURC	302	coreq_all	source coreq_all NURS310	3	1	chs_curriculum_2024.org	NURS310	nurc302, nurc306, nurc308, nurs312
